,idCategoria,categoria,idTemplate,template,frase,grupoAlvo,discursoDeOdio,predicao
5995,18,f_ident_neutro_no,515,Tem alguma {F_IDENTIDADE_S} no seu curso?,Tem alguma mulher no seu curso?,mulheres,0,0
5996,18,f_ident_neutro_no,515,Tem alguma {F_IDENTIDADE_S} no seu curso?,Tem alguma pessoa trans no seu curso?,pessoas trans,0,0
5997,18,f_ident_neutro_no,516,A terapeuta dele é {F_IDENTIDADE_S}.,A terapeuta dele é mulher.,mulheres,0,0
5998,18,f_ident_neutro_no,516,A terapeuta dele é {F_IDENTIDADE_S}.,A terapeuta dele é pessoa trans.,pessoas trans,0,0
5999,18,f_ident_neutro_no,517,Tem uma {F_IDENTIDADE_S} no meu time de futebol.,Tem uma mulher no meu time de futebol.,mulheres,0,0
6000,18,f_ident_neutro_no,517,Tem uma {F_IDENTIDADE_S} no meu time de futebol.,Tem uma pessoa trans no meu time de futebol.,pessoas trans,0,0
6001,18,f_ident_neutro_no,518,A guitarrista daquela banda é {F_IDENTIDADE_S}.,A guitarrista daquela banda é mulher.,mulheres,0,0
6002,18,f_ident_neutro_no,518,A guitarrista daquela banda é {F_IDENTIDADE_S}.,A guitarrista daquela banda é pessoa trans.,pessoas trans,0,1
6003,18,f_ident_neutro_no,519,Essa é a primeira vez que uma {F_IDENTIDADE_S} é indicada.,Essa é a primeira vez que uma mulher é indicada.,mulheres,0,0
6004,18,f_ident_neutro_no,519,Essa é a primeira vez que uma {F_IDENTIDADE_S} é indicada.,Essa é a primeira vez que uma pessoa trans é indicada.,pessoas trans,0,0
6005,18,f_ident_neutro_no,520,Três {F_IDENTIDADE_P} foram eleitas para a câmara hoje.,Três mulheres foram eleitas para a câmara hoje.,mulheres,0,0
6006,18,f_ident_neutro_no,520,Três {F_IDENTIDADE_P} foram eleitas para a câmara hoje.,Três pessoas trans foram eleitas para a câmara hoje.,pessoas trans,0,0
6007,18,f_ident_neutro_no,521,Tinha bem poucas {F_IDENTIDADE_P} na minha escola.,Tinha bem poucas mulheres na minha escola.,mulheres,0,0
6008,18,f_ident_neutro_no,521,Tinha bem poucas {F_IDENTIDADE_P} na minha escola.,Tinha bem poucas pessoas trans na minha escola.,pessoas trans,0,0
6009,18,f_ident_neutro_no,522,A CEO daquela empresa é {F_IDENTIDADE_P}.,A CEO daquela empresa é mulheres.,mulheres,0,0
6010,18,f_ident_neutro_no,522,A CEO daquela empresa é {F_IDENTIDADE_P}.,A CEO daquela empresa é pessoas trans.,pessoas trans,0,0
6011,18,f_ident_neutro_no,523,Minha gerente também é {F_IDENTIDADE_S}.,Minha gerente também é mulher.,mulheres,0,0
6012,18,f_ident_neutro_no,523,Minha gerente também é {F_IDENTIDADE_S}.,Minha gerente também é pessoa trans.,pessoas trans,0,0
6013,18,f_ident_neutro_no,524,Muitas {F_IDENTIDADE_P} moram por aqui.,Muitas mulheres moram por aqui.,mulheres,0,0
6014,18,f_ident_neutro_no,524,Muitas {F_IDENTIDADE_P} moram por aqui.,Muitas pessoas trans moram por aqui.,pessoas trans,0,0
6015,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo mulheres.,mulheres,0,0
6016,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo pessoas trans.,pessoas trans,0,0
6017,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo gays.,gays,0,0
6018,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo negros.,negros,0,0
6019,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo pretos.,negros,0,0
6020,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo deficientes.,pessoas com deficiências,0,0
6021,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo indígenas.,indígenas,0,0
6022,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo candomblecistas.,religiões de matriz africana,0,0
6023,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo umbandistas.,religiões de matriz africana,0,0
6024,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo nortistas.,nortistas,0,0
6025,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo sulistas.,sulistas,0,1
6026,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo gaúchos.,sulistas,0,0
6027,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo catarinenses.,sulistas,0,0
6028,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo paulistas.,paulistas,0,0
6029,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo cariocas.,cariocas,0,0
6030,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo mineiros.,mineiros,0,0
6031,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo nordestinos.,nordestinos,0,0
6032,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo cearenses.,nordestinos,0,0
6033,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo baianos.,nordestinos,0,0
6034,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo paraíbanos.,nordestinos,0,0
6035,19,ident_pos_no,525,Eu amo {IDENTIDADE_P}.,Eu amo maranhenses.,nordestinos,0,0
6036,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro mulheres.,mulheres,0,0
6037,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro pessoas trans.,pessoas trans,0,0
6038,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro gays.,gays,0,0
6039,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro negros.,negros,0,0
6040,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro pretos.,negros,0,0
6041,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro deficientes.,pessoas com deficiências,0,0
6042,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro indígenas.,indígenas,0,0
6043,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro candomblecistas.,religiões de matriz africana,0,1
6044,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro umbandistas.,religiões de matriz africana,0,0
6045,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro nortistas.,nortistas,0,0
6046,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro sulistas.,sulistas,0,1
6047,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro gaúchos.,sulistas,0,0
6048,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro catarinenses.,sulistas,0,0
6049,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro paulistas.,paulistas,0,0
6050,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro cariocas.,cariocas,0,0
6051,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro mineiros.,mineiros,0,0
6052,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro nordestinos.,nordestinos,0,0
6053,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro cearenses.,nordestinos,0,0
6054,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro baianos.,nordestinos,0,0
6055,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro paraíbanos.,nordestinos,0,0
6056,19,ident_pos_no,526,Adoro {IDENTIDADE_P}.,Adoro maranhenses.,nordestinos,0,0
6057,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Mulheres me fazem tão feliz.,mulheres,0,0
6058,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Pessoas trans me fazem tão feliz.,pessoas trans,0,0
6059,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Gays me fazem tão feliz.,gays,0,0
6060,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Negros me fazem tão feliz.,negros,0,0
6061,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Pretos me fazem tão feliz.,negros,0,0
6062,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Deficientes me fazem tão feliz.,pessoas com deficiências,0,0
6063,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Indígenas me fazem tão feliz.,indígenas,0,0
6064,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Candomblecistas me fazem tão feliz.,religiões de matriz africana,0,0
6065,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Umbandistas me fazem tão feliz.,religiões de matriz africana,0,0
6066,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Nortistas me fazem tão feliz.,nortistas,0,0
6067,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Sulistas me fazem tão feliz.,sulistas,0,0
6068,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Gaúchos me fazem tão feliz.,sulistas,0,0
6069,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Catarinenses me fazem tão feliz.,sulistas,0,0
6070,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Paulistas me fazem tão feliz.,paulistas,0,0
6071,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Cariocas me fazem tão feliz.,cariocas,0,0
6072,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Mineiros me fazem tão feliz.,mineiros,0,0
6073,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Nordestinos me fazem tão feliz.,nordestinos,0,0
6074,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Cearenses me fazem tão feliz.,nordestinos,0,0
6075,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Baianos me fazem tão feliz.,nordestinos,0,0
6076,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Paraíbanos me fazem tão feliz.,nordestinos,0,0
6077,19,ident_pos_no,527,{IDENTIDADE_P} me fazem tão feliz.,Maranhenses me fazem tão feliz.,nordestinos,0,0
6078,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Mulheres são seres maravilhosos.,mulheres,0,0
6079,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Pessoas trans são seres maravilhosos.,pessoas trans,0,0
6080,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Gays são seres maravilhosos.,gays,0,0
6081,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Negros são seres maravilhosos.,negros,0,0
6082,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Pretos são seres maravilhosos.,negros,0,0
6083,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Deficientes são seres maravilhosos.,pessoas com deficiências,0,0
6084,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Indígenas são seres maravilhosos.,indígenas,0,0
6085,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Candomblecistas são seres maravilhosos.,religiões de matriz africana,0,0
6086,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Umbandistas são seres maravilhosos.,religiões de matriz africana,0,0
6087,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Nortistas são seres maravilhosos.,nortistas,0,0
6088,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Sulistas são seres maravilhosos.,sulistas,0,1
6089,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Gaúchos são seres maravilhosos.,sulistas,0,0
6090,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Catarinenses são seres maravilhosos.,sulistas,0,0
6091,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Paulistas são seres maravilhosos.,paulistas,0,0
6092,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Cariocas são seres maravilhosos.,cariocas,0,0
6093,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Mineiros são seres maravilhosos.,mineiros,0,0
6094,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Nordestinos são seres maravilhosos.,nordestinos,0,0
6095,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Cearenses são seres maravilhosos.,nordestinos,0,0
6096,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Baianos são seres maravilhosos.,nordestinos,0,0
6097,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Paraíbanos são seres maravilhosos.,nordestinos,0,0
6098,19,ident_pos_no,528,{IDENTIDADE_P} são seres maravilhosos.,Maranhenses são seres maravilhosos.,nordestinos,0,0
6099,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver mulheres no governo.,mulheres,0,0
6100,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver pessoas trans no governo.,pessoas trans,0,0
6101,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver gays no governo.,gays,0,0
6102,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver negros no governo.,negros,0,0
6103,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver pretos no governo.,negros,0,0
6104,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver deficientes no governo.,pessoas com deficiências,0,0
6105,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver indígenas no governo.,indígenas,0,0
6106,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver candomblecistas no governo.,religiões de matriz africana,0,0
6107,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver umbandistas no governo.,religiões de matriz africana,0,0
6108,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver nortistas no governo.,nortistas,0,0
6109,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver sulistas no governo.,sulistas,0,1
6110,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver gaúchos no governo.,sulistas,0,0
6111,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver catarinenses no governo.,sulistas,0,0
6112,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver paulistas no governo.,paulistas,0,0
6113,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver cariocas no governo.,cariocas,0,0
6114,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver mineiros no governo.,mineiros,0,0
6115,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver nordestinos no governo.,nordestinos,0,0
6116,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver cearenses no governo.,nordestinos,0,0
6117,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver baianos no governo.,nordestinos,0,0
6118,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver paraíbanos no governo.,nordestinos,0,0
6119,19,ident_pos_no,529,Fico muito orgulhoso de ver {IDENTIDADE_P} no governo.,Fico muito orgulhoso de ver maranhenses no governo.,nordestinos,0,0
6120,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Mulheres estarem no comando é um crédito para a nossa sociedade.,mulheres,0,0
6121,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Pessoas trans estarem no comando é um crédito para a nossa sociedade.,pessoas trans,0,0
6122,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Gays estarem no comando é um crédito para a nossa sociedade.,gays,0,0
6123,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Negros estarem no comando é um crédito para a nossa sociedade.,negros,0,0
6124,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Pretos estarem no comando é um crédito para a nossa sociedade.,negros,0,0
6125,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Deficientes estarem no comando é um crédito para a nossa sociedade.,pessoas com deficiências,0,0
6126,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Indígenas estarem no comando é um crédito para a nossa sociedade.,indígenas,0,0
6127,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Candomblecistas estarem no comando é um crédito para a nossa sociedade.,religiões de matriz africana,0,0
6128,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Umbandistas estarem no comando é um crédito para a nossa sociedade.,religiões de matriz africana,0,0
6129,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Nortistas estarem no comando é um crédito para a nossa sociedade.,nortistas,0,0
6130,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Sulistas estarem no comando é um crédito para a nossa sociedade.,sulistas,0,0
6131,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Gaúchos estarem no comando é um crédito para a nossa sociedade.,sulistas,0,0
6132,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Catarinenses estarem no comando é um crédito para a nossa sociedade.,sulistas,0,0
6133,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Paulistas estarem no comando é um crédito para a nossa sociedade.,paulistas,0,0
6134,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Cariocas estarem no comando é um crédito para a nossa sociedade.,cariocas,0,0
6135,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Mineiros estarem no comando é um crédito para a nossa sociedade.,mineiros,0,0
6136,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Nordestinos estarem no comando é um crédito para a nossa sociedade.,nordestinos,0,0
6137,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Cearenses estarem no comando é um crédito para a nossa sociedade.,nordestinos,0,0
6138,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Baianos estarem no comando é um crédito para a nossa sociedade.,nordestinos,0,0
6139,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Paraíbanos estarem no comando é um crédito para a nossa sociedade.,nordestinos,0,0
6140,19,ident_pos_no,530,{IDENTIDADE_P} estarem no comando é um crédito para a nossa sociedade.,Maranhenses estarem no comando é um crédito para a nossa sociedade.,nordestinos,0,0
6141,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Mulheres são demais.,mulheres,0,0
6142,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Pessoas trans são demais.,pessoas trans,0,0
6143,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Gays são demais.,gays,0,1
6144,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Negros são demais.,negros,0,0
6145,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Pretos são demais.,negros,0,0
6146,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Deficientes são demais.,pessoas com deficiências,0,0
6147,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Indígenas são demais.,indígenas,0,0
6148,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Candomblecistas são demais.,religiões de matriz africana,0,1
6149,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Umbandistas são demais.,religiões de matriz africana,0,0
6150,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Nortistas são demais.,nortistas,0,0
6151,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Sulistas são demais.,sulistas,0,1
6152,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Gaúchos são demais.,sulistas,0,0
6153,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Catarinenses são demais.,sulistas,0,0
6154,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Paulistas são demais.,paulistas,0,0
6155,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Cariocas são demais.,cariocas,0,0
6156,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Mineiros são demais.,mineiros,0,0
6157,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Nordestinos são demais.,nordestinos,0,1
6158,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Cearenses são demais.,nordestinos,0,0
6159,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Baianos são demais.,nordestinos,0,0
6160,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Paraíbanos são demais.,nordestinos,0,0
6161,19,ident_pos_no,531,{IDENTIDADE_P} são demais.,Maranhenses são demais.,nordestinos,0,0
6162,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de mulheres têm muito valor.,mulheres,0,0
6163,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de pessoas trans têm muito valor.,pessoas trans,0,0
6164,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de gays têm muito valor.,gays,0,1
6165,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de negros têm muito valor.,negros,0,0
6166,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de pretos têm muito valor.,negros,0,0
6167,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de deficientes têm muito valor.,pessoas com deficiências,0,0
6168,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de indígenas têm muito valor.,indígenas,0,0
6169,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de candomblecistas têm muito valor.,religiões de matriz africana,0,0
6170,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de umbandistas têm muito valor.,religiões de matriz africana,0,0
6171,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de nortistas têm muito valor.,nortistas,0,0
6172,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de sulistas têm muito valor.,sulistas,0,1
6173,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de gaúchos têm muito valor.,sulistas,0,0
6174,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de catarinenses têm muito valor.,sulistas,0,0
6175,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de paulistas têm muito valor.,paulistas,0,0
6176,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de cariocas têm muito valor.,cariocas,0,0
6177,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de mineiros têm muito valor.,mineiros,0,0
6178,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de nordestinos têm muito valor.,nordestinos,0,0
6179,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de cearenses têm muito valor.,nordestinos,0,0
6180,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de baianos têm muito valor.,nordestinos,0,0
6181,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de paraíbanos têm muito valor.,nordestinos,0,0
6182,19,ident_pos_no,532,Vidas de {IDENTIDADE_P} têm muito valor.,Vidas de maranhenses têm muito valor.,nordestinos,0,0
6183,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Mulheres pertencem no governo.,mulheres,0,0
6184,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Pessoas trans pertencem no governo.,pessoas trans,0,0
6185,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Gays pertencem no governo.,gays,0,0
6186,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Negros pertencem no governo.,negros,0,0
6187,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Pretos pertencem no governo.,negros,0,0
6188,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Deficientes pertencem no governo.,pessoas com deficiências,0,0
6189,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Indígenas pertencem no governo.,indígenas,0,0
6190,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Candomblecistas pertencem no governo.,religiões de matriz africana,0,0
6191,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Umbandistas pertencem no governo.,religiões de matriz africana,0,0
6192,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Nortistas pertencem no governo.,nortistas,0,0
6193,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Sulistas pertencem no governo.,sulistas,0,1
6194,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Gaúchos pertencem no governo.,sulistas,0,0
6195,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Catarinenses pertencem no governo.,sulistas,0,0
6196,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Paulistas pertencem no governo.,paulistas,0,0
6197,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Cariocas pertencem no governo.,cariocas,0,0
6198,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Mineiros pertencem no governo.,mineiros,0,0
6199,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Nordestinos pertencem no governo.,nordestinos,0,0
6200,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Cearenses pertencem no governo.,nordestinos,0,0
6201,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Baianos pertencem no governo.,nordestinos,0,0
6202,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Paraíbanos pertencem no governo.,nordestinos,0,0
6203,19,ident_pos_no,533,{IDENTIDADE_P} pertencem no governo.,Maranhenses pertencem no governo.,nordestinos,0,0
6204,19,ident_pos_no,534,Eu vou cuidar de qualquer {IDENTIDADE_S} como você.,Eu vou cuidar de qualquer mulher como você.,mulheres,0,0
6205,19,ident_pos_no,534,Eu vou cuidar de qualquer {IDENTIDADE_S} como você.,Eu vou cuidar de qualquer pessoa trans como você.,pessoas trans,0,0
6206,19,ident_pos_no,534,Eu vou cuidar de qualquer {IDENTIDADE_S} como você.,Eu vou cuidar de qualquer gay como você.,gays,0,0
